,username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls
72,AipcKerala,,Prices of petrol and diesel have been increased 22 times in last 3 weeks. What is going on? The govt should reduce the excise duty immediately to give relief to the people who are already suffering due to ill-planned lockdown. #SpeakUpAgainstFuelHike,0,0,0,1277734232672972801,https://twitter.com/AipcKerala/status/1277734232672972801,938661720909791232,2020-06-29 22:42:34+00:00,Mon Jun 29 22:42:34 +0000 2020,#SpeakUpAgainstFuelHike,,,https://indianexpress.com/article/business/commodities/petrol-diesel-price-hiked-for-22nd-time-6481235/
73,SlickJayBeatz,,"Suicide figures are up 200% since lockdown. Could 2 friends please copy and re-post this tweet? We’re trying to demonstrate that someone is always listening. Call 116 123 (Samaritans UK) Just two. Any two. Copy, not retweet #SuicideAwareness",0,0,0,1277733753629048832,https://twitter.com/SlickJayBeatz/status/1277733753629048832,330429466,2020-06-29 22:40:40+00:00,Mon Jun 29 22:40:40 +0000 2020,#SuicideAwareness,,,
74,lbnbusinessnews,,"UK, SHUTS shops and schools in Leicester, recommends AGAINST travel to and from the city and halts easing of restrictions in first 'whack-a-mole' local lockdown, after surge in coronavirus sees 10% of UK's new cases recorded there ! #LOCKDOWN #UK #Leicester #Dailymail #lbn",0,0,0,1277733716832501770,https://twitter.com/lbnbusinessnews/status/1277733716832501770,4066272554,2020-06-29 22:40:31+00:00,Mon Jun 29 22:40:31 +0000 2020,#LOCKDOWN #UK #Leicester #Dailymail #lbn,,,
75,tammdraws,,"That and also, if you're only drawing something to get eyes on you, you're doing it wrong. Making art purely for clout is the quickest way to get ignored by other artists and the quickest way to burn out.",0,27,0,1277733632472313856,https://twitter.com/tammdraws/status/1277733632472313856,1064584394608758784,2020-06-29 22:40:11+00:00,Mon Jun 29 22:40:11 +0000 2020,,,,
76,Tiffy_Russell,,I haven’t left my house for more than 4 months due to the whole Covid -19 lockdown. ( god knows how long this is going to last) I’m unemployed. My depression and anxiety are the worst they’ve ever been and now I have to deal with a horrible breakup...,0,9,3,1277733406684545025,https://twitter.com/Tiffy_Russell/status/1277733406684545025,147592297,2020-06-29 22:39:17+00:00,Mon Jun 29 22:39:17 +0000 2020,,,,
77,Sir_KapALot,LockDown_Corner,Facts bruh,0,0,0,1277733142263103490,https://twitter.com/Sir_KapALot/status/1277733142263103490,53604430,2020-06-29 22:38:14+00:00,Mon Jun 29 22:38:14 +0000 2020,,,,
78,tammdraws,,"Like I have met alot of cool people and alot of friends, but I have also dealt with a ton of sexually charged messages and advances as well as alot of unsolicited pics over the years. This also doesn't even begin to tap all the people stealing my art for text and race edits.",0,28,1,1277733107127300096,https://twitter.com/tammdraws/status/1277733107127300096,1064584394608758784,2020-06-29 22:38:06+00:00,Mon Jun 29 22:38:06 +0000 2020,,,,
79,Sir_KapALot,LockDown_Corner,Nah it’s some exotics bruh my cousin paid 400 for a eighth of ice caps shit wild,0,0,1,1277732697411125248,https://twitter.com/Sir_KapALot/status/1277732697411125248,53604430,2020-06-29 22:36:28+00:00,Mon Jun 29 22:36:28 +0000 2020,,,,
80,Ramuiyer,IYC,How come all @INCIndia consists of idiots like their leader @RahulGandhi ? March 24 to May Lockdown was in place idiots!,0,0,0,1277732528275591168,https://twitter.com/Ramuiyer/status/1277732528275591168,100667923,2020-06-29 22:35:48+00:00,Mon Jun 29 22:35:48 +0000 2020,,@INCIndia @RahulGandhi,,
81,biancoverde_,DeityFree,Everybody coming out of lockdown be like ,0,1,0,1277732434457628673,https://twitter.com/biancoverde_/status/1277732434457628673,789956810,2020-06-29 22:35:26+00:00,Mon Jun 29 22:35:26 +0000 2020,,,,
82,khaleejtimes,,#UK reimposes #lockdown on #coronavirus-hit city of #Leicester:,2,7,0,1277732282720292866,https://twitter.com/khaleejtimes/status/1277732282720292866,18860860,2020-06-29 22:34:49+00:00,Mon Jun 29 22:34:49 +0000 2020,#UK #lockdown #coronavirus #Leicester,,,https://www.khaleejtimes.com/coronavirus-pandemic/uk-reimposes-lockdown-on-coronavirus-hit-city-of-leicester
83,Hussnainali1725,MehreenZaidii,Vaha jb crona lockdown m phas gye thy to log keh rhy thy plz hmy Pakistan jany do hum ny grh jana h ... it's just name k daway ... name k Shia Sorry am not hitting anyone but talking about a fact,0,0,1,1277732200063152131,https://twitter.com/Hussnainali1725/status/1277732200063152131,967433994898944000,2020-06-29 22:34:30+00:00,Mon Jun 29 22:34:30 +0000 2020,,,,
84,Braxifen,OhItsMulligan,"ah it was more after i saw the specialist they wanted to organize some scans and whatnot, but then the lockdown happened before it could be arranged, so it ended up being me stuck as a result. be grand (hopefully)",0,1,1,1277731961163808768,https://twitter.com/Braxifen/status/1277731961163808768,531915357,2020-06-29 22:33:33+00:00,Mon Jun 29 22:33:33 +0000 2020,,,,
85,justascooter,,"2020 has become the first year, me not going to goa because of lockdown. Else it is always because of my boys randi rona.",1,2,0,1277731879790116865,https://twitter.com/justascooter/status/1277731879790116865,937190082028511232,2020-06-29 22:33:13+00:00,Mon Jun 29 22:33:13 +0000 2020,,,,
86,NR_abuaimal,,"No Lockdown Extension In Punjab, Says Amarinder Singh #image#",0,0,0,1277731638978293760,https://twitter.com/NR_abuaimal/status/1277731638978293760,1247403388003684357,2020-06-29 22:32:16+00:00,Mon Jun 29 22:32:16 +0000 2020,,,,https://www.national-reporter.com/india/no-lockdown-extension-in-punjab-says-amarinder-singh/
87,idr_online,,"#GroundUpStories | When an employer at a stone crusher in Madhya Pradesh refused to pay wages for work done before the lockdown, a group of migrant workers from Chhattisgarh decided to forego their wages and head home anyway. @StrandedWorkers https://idronline.org/ground-up-stories/wages-foregone/",0,0,0,1277731068926361600,https://twitter.com/idr_online/status/1277731068926361600,823804957484687360,2020-06-29 22:30:00+00:00,Mon Jun 29 22:30:00 +0000 2020,#GroundUpStories,@StrandedWorkers,,https://idronline.org/ground-up-stories/wages-foregone/
88,BangaloreMirror,,"With the lockdown restrictions gradually easing, several television shoots are all set to resume following the guidelines that have been laid out by the government. ",2,7,0,1277731068100186120,https://twitter.com/BangaloreMirror/status/1277731068100186120,14405191,2020-06-29 22:30:00+00:00,Mon Jun 29 22:30:00 +0000 2020,,,,https://bangaloremirror.indiatimes.com/entertainment/bollywood/bhabhiji-ghar-par-hai-resumes-shoot-shubhangi-atre-yogesh-tripathi-talk-about-the-new-normal/articleshow/76690640.cms
89,dna,,"MS Dhoni driving tractor, doing organic farming to get over lockdown blues - Watch video ",9,80,0,1277731067701714944,https://twitter.com/dna/status/1277731067701714944,17710740,2020-06-29 22:30:00+00:00,Mon Jun 29 22:30:00 +0000 2020,,,,https://www.dnaindia.com/cricket/report-ms-dhoni-driving-tractor-doing-organic-farming-to-get-over-lockdown-blues-watch-video-2830049
90,FlexPosters,,@urstrulyMahesh Superstar Mahesh Babu Advises his fans and people to Wear Masks and Be Safe by following the Distance and by installing @SetuAarogya App ! Also updates his Routines in the Lockdown! @narendramodi @PMOIndia,0,0,0,1277731056368656391,https://twitter.com/FlexPosters/status/1277731056368656391,744591454673113088,2020-06-29 22:29:57+00:00,Mon Jun 29 22:29:57 +0000 2020,,@urstrulyMahesh @SetuAarogya @narendramodi @PMOIndia,,http://flexposters.com/2020/06/superstar-mahesh-babu-advises-people-to-wear-masks-and-be-safe/
91,MiddleEastTon,,Coronavirus: Hancock outlines local lockdown measures for Leicester ,0,0,0,1277730793851363330,https://twitter.com/MiddleEastTon/status/1277730793851363330,1092120433476792321,2020-06-29 22:28:55+00:00,Mon Jun 29 22:28:55 +0000 2020,,,,https://middle-east.timesofnews.com/political/coronavirus-hancock-outlines-local-lockdown-measures-for-leicester.html
92,odiaadev,,"OMG.Finally got my Responsive Web Design Certification. I tried this curriculum before twice,but stuck in css part and didn't get time to complete all. Due to lockdown I got lot of time. Utilising it right now. got the result. Thank you @freeCodeCamp and @ossia sir. #persistent",0,1,1,1277730738448723969,https://twitter.com/odiaadev/status/1277730738448723969,1144331103592800256,2020-06-29 22:28:41+00:00,Mon Jun 29 22:28:41 +0000 2020,#persistent,@freeCodeCamp @ossia,,
93,Arun_Seth_,,"Arre Lockdown pe ho rahe ho bore, kya tum bhi? Download the latst version of entertainment DeshChinaMukt WithRoposo",0,0,0,1277730390438899714,https://twitter.com/Arun_Seth_/status/1277730390438899714,1205728263277924353,2020-06-29 22:27:18+00:00,Mon Jun 29 22:27:18 +0000 2020,,,,
94,NEWSBLOG5,,"Amarinder Singh Says, No Lockdown Extension In Punjab ",0,0,0,1277730297342279685,https://twitter.com/NEWSBLOG5/status/1277730297342279685,998797369360691200,2020-06-29 22:26:56+00:00,Mon Jun 29 22:26:56 +0000 2020,,,,https://everydaynewsupdate.com/amarinder-singh-says-no-lockdown-extension-in-punjab/
95,ANewsBuddy,,SBI report: ‘Card transactions decline 67% post-lockdown’ ,0,0,0,1277730040797523970,https://twitter.com/ANewsBuddy/status/1277730040797523970,1001113877948448769,2020-06-29 22:25:55+00:00,Mon Jun 29 22:25:55 +0000 2020,,,,https://anewsbuddy.com/sbi-report-card-transactions-decline-67-post-lockdown/
96,Anika8737,,"Lockdown pe ho rahe ho bore, kya tum bhi? Download the latest version of entertainment DeshChinaMukt WithRoposo",0,0,0,1277729909733863424,https://twitter.com/Anika8737/status/1277729909733863424,1121706017643851777,2020-06-29 22:25:24+00:00,Mon Jun 29 22:25:24 +0000 2020,,,,
97,hvjrvv,IceInTheDevil,ur still in lockdown anyway ,0,0,1,1277729489464840192,https://twitter.com/hvjrvv/status/1277729489464840192,1546022616,2020-06-29 22:23:44+00:00,Mon Jun 29 22:23:44 +0000 2020,,,,
98,presidentofpla3,,Local lockdown ordered in English city of Leicester over high Covid-19 infection rate ,0,0,0,1277729192826863618,https://twitter.com/presidentofpla3/status/1277729192826863618,1221828757763158021,2020-06-29 22:22:33+00:00,Mon Jun 29 22:22:33 +0000 2020,,,,https://www.bizscoop.in/2020/06/30/local-lockdown-ordered-in-english-city-of-leicester-over-high-covid-19-infection-rate/
99,Girish_sa,,"Suicide figures are up 200% since lockdown. Could 2 friends please copy and re-post this tweet? We’re trying to demonstrate that someone is always listening. Call 116 123 (Samaritans UK) Just two. Any two. Copy, not retweet #SuicideAwareness",0,2,0,1277728775426289664,https://twitter.com/Girish_sa/status/1277728775426289664,948185700,2020-06-29 22:20:53+00:00,Mon Jun 29 22:20:53 +0000 2020,#SuicideAwareness,,,
100,in_dinx,,"Amarinder Singh Says, No Lockdown Extension In Punjab http://dinowap.in/amarinder-singh-says-no-lockdown-extension-in-punjab/",0,0,0,1277728552125939717,https://twitter.com/in_dinx/status/1277728552125939717,1061298730391891968,2020-06-29 22:20:00+00:00,Mon Jun 29 22:20:00 +0000 2020,,,,http://dinowap.in/amarinder-singh-says-no-lockdown-extension-in-punjab/
101,chdahauzel,,Mizoram Lockdown pawh zo dawn e,0,0,0,1277728528264380418,https://twitter.com/chdahauzel/status/1277728528264380418,18858387,2020-06-29 22:19:54+00:00,Mon Jun 29 22:19:54 +0000 2020,,,,
102,itsPG11,,India unlocking key sectors that remained in lockdown for decades: PM Modi in 'Mann ki Baat' https://timesofindia.indiatimes.com/india/india-unlocking-key-sectors-that-remained-in-lockdown-for-decades-pm-modi-in-mann-ki-baat/articleshow/76673525.cms via NaMo App,0,0,0,1277728522333597697,https://twitter.com/itsPG11/status/1277728522333597697,894618241686949892,2020-06-29 22:19:53+00:00,Mon Jun 29 22:19:53 +0000 2020,,,,https://timesofindia.indiatimes.com/india/india-unlocking-key-sectors-that-remained-in-lockdown-for-decades-pm-modi-in-mann-ki-baat/articleshow/76673525.cms
103,LeonikkiJohni,OrdinaryGamers,I hope things will get better soon. Here in Malaysia the lockdown has been lifted but with reinforced rules and regulations.,0,1,0,1277728427517214720,https://twitter.com/LeonikkiJohni/status/1277728427517214720,3223873776,2020-06-29 22:19:30+00:00,Mon Jun 29 22:19:30 +0000 2020,,,,
104,fazle_alam,nehajoychauhan,People are not able to survive lockdown itself. Foolish govt. at the centre and all state governments have been making lives of the people miserable day by day. There is no strategy in place so far to deal with corona virus and economy as well.,0,1,1,1277728325633372162,https://twitter.com/fazle_alam/status/1277728325633372162,1374558800,2020-06-29 22:19:06+00:00,Mon Jun 29 22:19:06 +0000 2020,,,,
105,MihirWadhawan,PMOIndia,"Coming up for a shudh desi word for Lockdown of non essentials, maybe. Maybe. But a new word. Bazinga ",0,0,0,1277727837550592001,https://twitter.com/MihirWadhawan/status/1277727837550592001,163867060,2020-06-29 22:17:10+00:00,Mon Jun 29 22:17:10 +0000 2020,,,,https://twitter.com/PMOIndia/status/1277645338963087360
106,IndianExpress,,"At present, the Centre has included 116 districts from six states under the scheme, which envisages assured livelihood and work to migrants returning to their home states in the wake of a countrywide lockdown imposed due to the Covid-19 outbreak. ",3,11,0,1277727795825610754,https://twitter.com/IndianExpress/status/1277727795825610754,38647512,2020-06-29 22:17:00+00:00,Mon Jun 29 22:17:00 +0000 2020,,,,https://bit.ly/3gd60Rk
107,ims_kashyap,ims_kashyap,"@ndtvindia @ZeeBusiness please see this,it is going to be a big fraud. zoomcar is not refunding customer security deposit amount. it's happening since lockdown. it's not only me who're facing this issue from #zoomcar. thousand of customer are facing this issue all over india.",0,0,1,1277727514035552256,https://twitter.com/ims_kashyap/status/1277727514035552256,1033271919733366784,2020-06-29 22:15:53+00:00,Mon Jun 29 22:15:53 +0000 2020,#zoomcar,@ndtvindia @ZeeBusiness,,https://twitter.com/ims_kashyap/status/1277721835061121024
108,infobd24,,"Sonam Kapoor And Anand Ahuja's ""Lockdown Evenings"" Summed Up In A Pic ",0,0,0,1277727512898961412,https://twitter.com/infobd24/status/1277727512898961412,1251934220345208832,2020-06-29 22:15:52+00:00,Mon Jun 29 22:15:52 +0000 2020,,,,https://banglanews.news/2020/06/29/sonam-kapoor-and-anand-ahujas-lockdown-evenings-summed-up-in-a-pic/
109,FarziVakeel,ANI,This is the reality of superstition in this society. This is linked directly to the hold astrology has in this country. It's really not mercury retrograde uwu.,20,46,0,1277727471861825537,https://twitter.com/FarziVakeel/status/1277727471861825537,1037586519534522368,2020-06-29 22:15:42+00:00,Mon Jun 29 22:15:42 +0000 2020,,,,https://twitter.com/ANI/status/1277725215439511552
110,rajaicuddler,haachaltheekhai,Oh you said humse I thought you wrote tumse. Nvm koi ni finna make you pasta post lockdown bro,0,0,1,1277727426907271169,https://twitter.com/rajaicuddler/status/1277727426907271169,872190081817133056,2020-06-29 22:15:32+00:00,Mon Jun 29 22:15:32 +0000 2020,,,,
111,ChannelNewsAsia,,UK reimposes lockdown on coronavirus-hit city of Leicester https://cna.asia/38aWtrk,0,0,0,1277726814886981633,https://twitter.com/ChannelNewsAsia/status/1277726814886981633,38400130,2020-06-29 22:13:06+00:00,Mon Jun 29 22:13:06 +0000 2020,,,,https://cna.asia/38aWtrk
112,mumbaiat24am,,Feel blessed and extend your hands towards helping others in whatever way possible in this #lockdown. #bekindalways,0,0,0,1277726813490262017,https://twitter.com/mumbaiat24am/status/1277726813490262017,1241445722148519936,2020-06-29 22:13:06+00:00,Mon Jun 29 22:13:06 +0000 2020,#lockdown #bekindalways,,,
113,DailyFXTeam,,"RBNZ: - Pent-up demand from the lockdown has boosted the economy - At the macro-economic level, there is still a lot of hard work ahead (BBG)",0,1,0,1277726749929820160,https://twitter.com/DailyFXTeam/status/1277726749929820160,28366310,2020-06-29 22:12:50+00:00,Mon Jun 29 22:12:50 +0000 2020,,,,
114,AmitSav68559303,,"No Lockdown Extension In Punjab, Says Amarinder Singh ",0,0,0,1277726055705579523,https://twitter.com/AmitSav68559303/status/1277726055705579523,1268246705243254784,2020-06-29 22:10:05+00:00,Mon Jun 29 22:10:05 +0000 2020,,,,https://www.lagatarnewsfeeds.in/no-lockdown-extension-in-punjab-says-amarinder-singh/
115,FarziVakeel,,Fleabag Season 3 is looking good.,5,26,2,1277725817959636993,https://twitter.com/FarziVakeel/status/1277725817959636993,1037586519534522368,2020-06-29 22:09:08+00:00,Mon Jun 29 22:09:08 +0000 2020,,,,
